stringKey,stringContent
PLAYCHESSSTARTWORDSKEY_AVATAR_29_1,Melekat pada pekerjaan untuk masa yang lama tidak mudah.
PLAYCHESSSTARTWORDSKEY_AVATAR_29_2,Menjaga istana bukanlah mudah.
PLAYCHESSSTARTWORDSKEY_AVATAR_30_1,Saya tidak boleh dilihat.
PLAYCHESSSTARTWORDSKEY_AVATAR_30_2,Tidak dapat melihat saya.
NOW_I_AM_THE_TEAM_LEADER,"Sekarang, saya berada di bahagian depan garisan."
NPCARTICLETRIGGER_NAME_2,{NAME_AVATAR_3} Pintu rumah
NPCARTICLETRIGGER_NAME_3,{NAME_AVATAR_4} Pintu rumah
WAIT_A_MOMENT,Tunggu sebentar
DICE_STARTED,%s face dice bermula
WHERE_ARE_THE_LOBBYISTS,Di manakah {JOB_LOBBYIST}?
SILENT_NOTE_DO,Nota Senyap · Do (1)
SILENT_NOTE_RE,Nota Senyap · Re (2)
SILENT_NOTE_MI,Nota Senyap · Mi (3)
SILENT_NOTE_FA,Nota Senyap · Fa (4)
SILENT_NOTE_SOL,Nota Senyap · Sol (5)
SILENT_NOTE_LA,Nota Senyap · La (6)
SILENT_NOTE_SI,Nota Senyap · Si (7)
NOTE_DO,Do (1)
NOTE_RE,Re (2)
NOTE_MI,Mi (3)
NOTE_FA,Fa (4)
NOTE_SOL,Sol (5)
NOTE_LA,La (6)
NOTE_SI,Si (7)
WRANGLEDIALOG_107_CONTENT,"Saya adalah penjaga {SILENT_NOTE_MI}, {NAME_1}."
WRANGLEDIALOG_108_CONTENT,"Saya adalah penjaga {SILENT_NOTE_MI}, {NAME_1}."
WRANGLEDIALOG_109_CONTENT,"Saya adalah penjaga {SILENT_NOTE_FA}, {NAME_1}."
WRANGLEDIALOG_110_CONTENT,"Saya adalah penjaga {SILENT_NOTE_SOL}, {NAME_1}."
WRANGLEDIALOG_111_CONTENT,"Saya adalah penjaga {SILENT_NOTE_SOL}, {NAME_1}."
WRANGLEDIALOG_112_CONTENT,"Saya adalah penjaga {SILENT_NOTE_FA}, {NAME_1}."
WRANGLEDIALOG_113_CONTENT,"Saya adalah penjaga {SILENT_NOTE_MI}, {NAME_1}."
WRANGLEDIALOG_114_CONTENT,"Saya adalah penjaga {SILENT_NOTE_RE}, {NAME_1}."
WRANGLEDIALOG_115_CONTENT,"Saya adalah penjaga {SILENT_NOTE_DO}, {NAME_1}."
WRANGLEDIALOG_116_CONTENT,"Saya adalah penjaga {SILENT_NOTE_DO}, {NAME_1}."
WRANGLEDIALOG_117_CONTENT,"Saya adalah penjaga {SILENT_NOTE_RE}, {NAME_1}."
WRANGLEDIALOG_118_CONTENT,"Saya adalah penjaga {SILENT_NOTE_MI}, {NAME_1}."
WRANGLEDIALOG_119_CONTENT,"Saya adalah penjaga {SILENT_NOTE_MI}, {NAME_1}."
WRANGLEDIALOG_120_CONTENT,"Saya adalah penjaga {SILENT_NOTE_RE}, {NAME_1}."
WRANGLEDIALOG_121_CONTENT,"Saya adalah penjaga {SILENT_NOTE_RE}, {NAME_1}."
WRANGLEDIALOG_107_BUTTON_1,Saya mahu membuktikan keberanian saya.
WRANGLEDIALOG_108_BUTTON_1,Saya mahu membuktikan keberanian saya.
WRANGLEDIALOG_109_BUTTON_1,Saya mahu membuktikan keberanian saya.
WRANGLEDIALOG_110_BUTTON_1,Saya mahu membuktikan keberanian saya.
WRANGLEDIALOG_111_BUTTON_1,Saya mahu membuktikan keberanian saya.
WRANGLEDIALOG_112_BUTTON_1,Saya mahu membuktikan keberanian saya.
WRANGLEDIALOG_113_BUTTON_1,Saya mahu membuktikan keberanian saya.
WRANGLEDIALOG_114_BUTTON_1,Saya mahu membuktikan keberanian saya.
WRANGLEDIALOG_115_BUTTON_1,Saya mahu membuktikan keberanian saya.
WRANGLEDIALOG_116_BUTTON_1,Saya mahu membuktikan keberanian saya.
WRANGLEDIALOG_117_BUTTON_1,Saya mahu membuktikan keberanian saya.
WRANGLEDIALOG_118_BUTTON_1,Saya mahu membuktikan keberanian saya.
WRANGLEDIALOG_119_BUTTON_1,Saya mahu membuktikan keberanian saya.
WRANGLEDIALOG_120_BUTTON_1,Saya mahu membuktikan keberanian saya.
WRANGLEDIALOG_121_BUTTON_1,Saya mahu membuktikan keberanian saya.
WIN_THE_KING,Anda memenangi raja.
WRANGLEDIALOG_122_CONTENT,"Kawan-kawan dari jauh, pahlawan bijak, {NAME_1} selamat datang!"
WRANGLEDIALOG_122_BUTTON_1,"Halo, ia adalah satu penghormatan untuk bertemu dengan anda."
WRANGLEDIALOG_123_CONTENT,Adakah anda di sini untuk pesta ulang tahun anak perempuan bongsu saya?
WRANGLEDIALOG_123_BUTTON_1,Ya.
WRANGLEDIALOG_124_CONTENT,"Selamat datang lagi! Anak perempuan saya dan kakaknya sedang dalam kajian saya, anda boleh pergi mencarinya sendiri. Kemudian, pada majlis hari jadi, saya mempunyai sesuatu yang penting untuk diumumkan."
WRANGLEDIALOG_124_BUTTON_1,Terima kasih atas jemputan.
WRANGLEDIALOG_125_CONTENT,"Walau bagaimanapun, saya ingin mengingatkan anda bahawa terdapat banyak bilik di sini, dan kajian saya berada di sebelah utara."
WRANGLEDIALOG_126_CONTENT,"Setiap pintu gerbang adalah penjaga {NAME_1}, sama seperti penjaga {NAME_1} {SCENE_NAME_STAVE_AVENUE}, mereka adalah pengawal setia, dan kadang-kadang hanya kakitangan diraja yang boleh melalui."
WRANGLEDIALOG_126_BUTTON_1,Faham.
WRANGLEDIALOG_127_CONTENT,"Pahlawan pintar, adakah anda memahami muzik?"
WRANGLEDIALOG_127_BUTTON_1,"Memahami sedikit, kita semua suka mendengar muzik dan mendengar lagu."
WRANGLEDIALOG_128_CONTENT,Saya juga suka mendengar pelbagai jenis muzik dan lagu! Muzik dan lagu yang baik membersihkan jiwa kita!
WRANGLEDIALOG_128_BUTTON_1,Anda betul.
WRANGLEDIALOG_129_CONTENT,"Penjaga {SCENE_NAME_STAVE_AVENUE} {NAME_1}, mereka ditinggalkan dari zaman purba, ketika datuk datuk datuk saya tidak dilahirkan."
WRANGLEDIALOG_129_BUTTON_1,Sudah lama dahulu.
WRANGLEDIALOG_130_CONTENT,"Sekiranya anda berjaya mencabar mereka dan membuktikan keberanian anda, saya akan mempertimbangkan untuk memberi anda beberapa hadiah kecil istimewa."
WRANGLEDIALOG_130_BUTTON_1,Apa hadiah kecil yang istimewa?
WRANGLEDIALOG_131_CONTENT,"Item kecil yang boleh menambah daya tarikan peribadi, saya rasa sesetengah daripada anda boleh menggunakannya."
WRANGLEDIALOG_131_BUTTON_1,Jadi misteri.
WRANGLEDIALOG_132_CONTENT,"Pergi, {NAME_1} selamat datang, pahlawan bijak, tenggelamkan diri anda!"
WRANGLEDIALOG_132_BUTTON_1,Selamat tinggal.
WRANGLEDIALOG_133_CONTENT,Adakah anda menghadapi masalah?
WRANGLEDIALOG_133_BUTTON_1,Bolehkah anda memberi saya petunjuk?
WRANGLEDIALOG_133_BUTTON_2,Cabaran saya berjaya.
WRANGLEDIALOG_134_CONTENT,"Sebelum mencabar {NAME_1} Guardians of {SCENE_NAME_STAVE_AVENUE},,, saya boleh memberi anda tip,,,"
WRANGLEDIALOG_134_BUTTON_1,Petua untuk dinanti-nantikan.
WRANGLEDIALOG_134_BUTTON_2,Saya akan berusaha lebih keras sedikit.
WRANGLEDIALOG_135_CONTENT,",,, panggilan roll Do (1), Re (2), Mi (3), Fa (4), Sol (5), La (6), Si (7) datang sedikit."
WRANGLEDIALOG_135_BUTTON_1,Anda berbisik kepada saya.
WRANGLEDIALOG_136_CONTENT,Sila terima hadiah kecil saya untuk anda.
WRANGLEDIALOG_136_BUTTON_1,Terima kasih atas kemurahan hati anda.
KING_LOW_VOICE,"Suara rendah berkata, %s,,, jangan beritahu orang lain,,,"
WHEN_I_WAS_YOUNG,"Hadiah kecil ini, yang saya gunakan banyak ketika saya masih muda, kemudian ketika saya mempunyai mahkota, saya tidak memerlukannya."
ALL_GIFTS_HAD_GIVE_YOU,Hadiah kecil saya adalah untuk anda.
YOU_NEED_TO_PROVE,Buktikan keberanian anda untuk mendapatkan hadiah kecil yang diberikan kepada anda
GOODS_NAME_HOUSEKEEPERKEY,Kunci kepada {NAME_AVATAR_28}
GOODS_NAME_BUTLERKEY,Kunci kepada {NAME_AVATAR_29}
GOODS_NAME_QUEENKEY,Kunci kepada {NAME_AVATAR_26}
DOOR_1,{SCENE_NAME_STAVE_AVENUE} Pintu Barat ke selatan
DOOR_2,{SCENE_NAME_STAVE_AVENUE} Pintu Timur di selatan
GOODS_DESCRIPTION_HOUSEKEEPERKEY,"Apabila membawa, anda boleh membuka {DOOR_1}."
GOODS_DESCRIPTION_BUTLERKEY,"Apabila membawa, anda boleh membuka {DOOR_2}."
GOODS_DESCRIPTION_QUEENKEY,"Apabila membawa, anda boleh membuka pintu {SCENE_NAME_HALL_OF_MELODY}."
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_26_1,Firma.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_26_2,Lama.
NOT_EASY_OPEN_THE_DOOR_WITHOUT_THE_KEY,Pintu tanpa kunci tidak mudah dibuka.
WRANGLEDIALOG_139_CONTENT,"Anda mesti lapar, mahu sesuatu untuk dimakan? Beritahu saya."
WRANGLEDIALOG_139_BUTTON_1,Apa yang anda perlu makan di sini?
WRANGLEDIALOG_139_BUTTON_2,Ia adalah pekerjaan yang sangat sibuk untuk dijaga di sini.
WRANGLEDIALOG_139_1_CONTENT,"Pada majlis hari jadi puteri, kami menyediakan makanan yang enak."
WRANGLEDIALOG_139_2_CONTENT,"Oh, dan saya melihat {NAME_AVATAR_19} dan {NAME_AVATAR_27}, saudara perempuan puteri kecil, yang pergi ke kajian raja di utara."
WRANGLEDIALOG_139_2_BUTTON_1,Jalan sini.
WRANGLEDIALOG_139_3_CONTENT,"Saya masih mempunyai kerja untuk dilakukan, dan jika anda ingin mencarinya, anda boleh pergi ke sana."
WRANGLEDIALOG_139_3_BUTTON_1,Baik.
WRANGLEDIALOG_139_4_CONTENT,"Tidak seperti {SCENE_NAME_CRACKING_VOICE_RIDGE} di barat, terdapat megah {SCENE_NAME_HALL_OF_MELODY}, kecuali di sini saya juga akan membantu melihat jalan ke selatan {SCENE_NAME_STAVE_AVENUE}."
WRANGLEDIALOG_139_4_BUTTON_1,Adakah anda mempunyai kunci di sana?
WRANGLEDIALOG_139_5_CONTENT,Anda perlu mendapatkan kepercayaan saya supaya saya dapat membantu anda.
WRANGLEDIALOG_139_5_BUTTON_1,Mari cuba.
WRANGLEDIALOG_140_CONTENT,"Perkhidmatan adalah tujuan saya. Anda lihat, topi saya cantik, saya tidak memerlukan ahli sihir itu."
WRANGLEDIALOG_140_BUTTON_1,Kalian mempunyai persekitaran yang hebat di sini.
WRANGLEDIALOG_140_BUTTON_2,"Kerja mesti sibuk di sini, bukan?"
WRANGLEDIALOG_140_1_CONTENT,"Taman di hadapan pintu terutamanya penjagaan saya, di sini pokok-pokok cerah tidak dapat dilalui, pokok-pokok gelap boleh berlalu,,, baru-baru ini, saya kadang-kadang melihat orang asing dalam jubah ungu,,,n ulang tahun puteri kecil itu akan datang, untuk pesta ulang tahun puteri, kami telah melakukan banyak persiapan."
WRANGLEDIALOG_147_BUTTON_1,Adakah ia {NAME_AVATAR_20} daripada {NAME_AVATAR_33}? ，，，
WRANGLEDIALOG_140_2_CONTENT,"Oh, dan saya melihat {NAME_AVATAR_19} dan {NAME_AVATAR_27}, saudara perempuan puteri kecil, yang pergi ke kajian raja di utara."
WRANGLEDIALOG_140_2_BUTTON_1,Jalan sini.
WRANGLEDIALOG_140_3_CONTENT,"Saya masih mempunyai kerja untuk dilakukan, dan jika anda ingin mencarinya, anda boleh pergi ke sana."
WRANGLEDIALOG_140_3_BUTTON_1,Baik.
WRANGLEDIALOG_140_4_CONTENT,"Tidak seperti {SCENE_NAME_CLINKER_VALLEY} di timur, terdapat taman-taman yang indah, kecuali di sini saya juga membantu untuk melihat jalan ke selatan {SCENE_NAME_STAVE_AVENUE}."
WRANGLEDIALOG_140_4_BUTTON_1,Adakah anda mempunyai kunci di sana?
WRANGLEDIALOG_140_5_CONTENT,Anda perlu mendapatkan kepercayaan saya supaya saya dapat membantu anda.
WRANGLEDIALOG_140_5_BUTTON_1,Mari cuba.
TRUSTED_CLASSMATE,Saya harus mengatakan bahawa saya mempercayai rakan sekelas yang disebut dalam surat jemputan puteri.
YOU_HAD_THE_KEY,Anda sudah mempunyai kunci ini.
WRANGLEDIALOG_151_CONTENT,"Selamat datang, pengembara dari jauh."
WRANGLEDIALOG_151_BUTTON_1,"Bercakap tentang pengembaraan, adakah terdapat pengembara lain di sini?"
WRANGLEDIALOG_151_BUTTON_2,Istana anda megah.
WRANGLEDIALOG_151_1_CONTENT,"Pengembara lain? Semasa raja dan saya masih muda, kami adalah pengembara. Pada masa itu, kami bercakap tentang pengembaraan seperti anda sekarang,,, adakah anda tahu mengenai teleskop?"
WRANGLEDIALOG_151_1_BUTTON_1,"Mendengarnya, tetapi kita tidak mempunyai teleskop."
WRANGLEDIALOG_151_1_BUTTON_2,Kami mempunyai teleskop.
WRANGLEDIALOG_151_2_CONTENT,"Sekiranya anda dapat memperoleh kepercayaan saya, saya akan memberi anda teleskop yang kami gunakan semasa kami masih muda."
WRANGLEDIALOG_151_2_BUTTON_1,Saya tidak boleh memintanya.
WRANGLEDIALOG_151_3_CONTENT,Saya boleh membantu anda menyesuaikan teleskop anda dan cuba melihat sama ada ia dapat melihat sedikit lagi.
WRANGLEDIALOG_151_3_BUTTON_1,Anda menghadapi masalah.
WRANGLEDIALOG_151_4_CONTENT,"Sebagai tambahan kepada dua butler, saya juga banyak menjaga tempat ini,,, jika anda bersedia membantu, saya mempunyai kunci kepada istana, yang dapat memudahkan anda masuk dan keluar dan menjaga tempat ini."
WRANGLEDIALOG_151_4_BUTTON_1,Kita boleh.
PLAYCHESSSTARTWORDSKEY_AVATAR_26_3,Rasa ingin tahu adalah daya penggerak kemajuan.
GOODS_TELESCOPE_VISUALFIELDDISTANCE2,Bidang pandangan: %s (+%s).
VISUAL_RANGE_IS_AT_MAXIMUM,Bidang pandangan jarak {GOODS_NAME_2} telah mencapai maksimum.
YOU_ALREADY_HAVE_A_TELESCOPE,Anda sudah mempunyai teleskop.
YOU_NEED_A_TELESCOPE_FIRST,Anda perlu mempunyai teleskop terlebih dahulu.
YOU_ALREADY_HAVE_THIS_KEY,Anda sudah mempunyai kunci ini.
HAVE_ALREADY_USED,Sudah digunakan.
DOOR_3,{SCENE_NAME_HALL_OF_MELODY} pintu
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_28_1,Istana lama.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_28_2,Sejarah purba.
WRANGLEDIALOG_160_CONTENT,Siapa awak?
WRANGLEDIALOG_160_BUTTON_1,Rakan sekelas {NAME_AVATAR_19}. Dia menjemput kami ke majlis ulang tahunnya.
WRANGLEDIALOG_160_1_CONTENT,"Majlis hari jadi? Saya tidak pernah mendengar dia menyebut ,,, bahawa tidak ada pesta ulang tahun di sini, jadi tolong keluar dari sini."
WRANGLEDIALOG_160_1_BUTTON_1,Kami
WRANGLEDIALOG_160_2_CONTENT,"Tolong keluar, saya masih mempunyai perkara untuk ditangani, jangan ganggu saya."
WRANGLEDIALOG_160_2_BUTTON_1,"Kami baru sahaja menyebut majlis hari jadi kepada raja,,,"
WRANGLEDIALOG_160_3_CONTENT,"Anda pasti pernah mendengarnya salah, raja sudah tua dan tidak dapat mengingati banyak perkara dengan jelas. Sila keluar."
WRANGLEDIALOG_160_3_BUTTON_1,Mari tanya raja lagi.
WRANGLEDIALOG_133_BUTTON_3,"About {NAME_AVATAR_27}和{NAME_AVATAR_19},,,"
WRANGLEDIALOG_165_CONTENT,"Mereka semua adalah anak perempuan saya, mutiara sawit kegemaran saya, jika ada masalah, saya akan berbisik kepada anda."
WRANGLEDIALOG_165_BUTTON_1,Saya hanya sedikit hairan.
WRANGLEDIALOGTYPEID_SISTER_1_SUCCESS_1,"Dalam kajian saya, adakah anda hanya melihat {NAME_AVATAR_27}, tetapi tidak {NAME_AVATAR_19}? ,,, mereka pergi bersama, anda tidak terpesona, adakah anda? Semak semula."
FAMILY_IS_THE_MOST_IMPORTANT_THING,"Bagi saya, keluarga adalah perkara yang paling penting."
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_65_1,Jangan biarkan orang lain melihatnya.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_65_2,Mesign.
TO_ROYAL_HOUSEHOLD_LETTER,Kakitangan diraja secara peribadi tercerahkan.
NAME_AVATAR_35,Jin Chi Tong
WRANGLEDIALOG_167_CONTENT,Ini adalah surat rahsia.
WRANGLEDIALOG_167_1_CONTENT,"Surat rahsia yang dihormati ***:\nThis surat rahsia akan dikemukakan kepada anda oleh {NAME_AVATAR_20} daripada {NAME_AVATAR_33}, ingat untuk merahsiakannya, membacanya dan membakarnya, jangan biarkan orang lain tahu."
WRANGLEDIALOG_167_1_BUTTON_1,"Surat rahsia ini ditujukan kepada anggota diraja ,,,{NAME_AVATAR_33},,,"
WRANGLEDIALOG_167_2_CONTENT,"Perkara-perkara berikutnya juga akan dibantu oleh {NAME_AVATAR_20} dan {TWELVE_BUGS} daripada {SCENE_NAME_CRACKING_VOICE_RIDGE}. \nMajlis hari jadi adalah masa yang jarang berlaku, dan saya doakan yang terbaik apabila anda melihat peluang."
WRANGLEDIALOG_167_2_BUTTON_1,"Sebelum ini, apabila ahli pasukan teleportasi, dia seolah-olah melihat {NAME_AVATAR_20} daripada {NAME_AVATAR_33},,,"
WRANGLEDIALOG_167_3_CONTENT,"Penyebab megah {NAME_AVATAR_33}} juga merupakan kebaikan peluh Ru, dan ketua jemaah dan jemaah tunduk kepadanya, dan setelah pencapaian itu, harapan besar Ru akan disokong sepenuhnya, seperti yang ru mahukan. Tunggu berita baik. \n{NAME_AVATAR_33}會頭{NAME_AVATAR_35}"
WRANGLEDIALOG_167_3_BUTTON_1,"{NAME_AVATAR_27} siapa yang ada di sini sebentar tadi,,, mungkinkah surat ini ditujukan kepadanya? ，，，"
WRANGLEDIALOG_167_4_CONTENT,Surat itu telah dibaca.
WRANGLEDIALOG_167_4_BUTTON_1,"{NAME_AVATAR_19} sudah tiada, ia mengenai mereka."
GOODS_DESCRIPTION_17,"Surat rahsia yang dihormati ***:\nThis surat rahsia akan dikemukakan kepada anda oleh {NAME_AVATAR_20} daripada {NAME_AVATAR_33}, ingat untuk merahsiakannya, membacanya dan membakarnya, jangan biarkan orang lain tahu. \nSubsequent matters juga dibantu oleh {NAME_AVATAR_20} dan {SCENE_NAME_CRACKING_VOICE_RIDGE} {TWELVE_BUGS}. \nMajlis hari jadi adalah masa yang jarang berlaku, dan saya doakan yang terbaik apabila anda melihat peluang. Penyebab megah \n{NAME_AVATAR_33}, juga terima kasih kepada peluh dan kuda Ru, kepala jemaah dan jemaah tunduk kepadanya, dan setelah fakta itu, hasrat besar Ru akan disokong sepenuhnya, seperti yang ru mahukan. Tunggu berita baik. \n{NAME_AVATAR_33}會頭{NAME_AVATAR_35}"
DOOR_CLOSE,Pintu ditutup.
GUARD_THE_ROYAL_FAMILY,Royalti Penjaga.
WRANGLEDIALOG_173_CONTENT,Bagaimana anda boleh mencari saya?
WRANGLEDIALOG_173_BUTTON_1,Awaklah orangnya.
YOU_CAN_NOT_FOUND_QIU_YU,"{NAME_AVATAR_19} mempunyai perlindungan {TWELVE_BUGS}, dan ia sangat selamat,,, anda tidak akan menemuinya."
YOU_WILL_BE_SORRY,"Berani mencabar saya, anda akan menyesal."
NAME_AVATAR_36,Laluan rahsia
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_66_1,Tidak dapat melihat dengan jelas.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_66_2,Ia gelap di dalam.
WRANGLEDIALOG_174_CONTENT,"Terdapat laluan rahsia di sini,,, saya tidak tahu di mana ia membawa?"
WRANGLEDIALOG_174_BUTTON_1,Masuklah.
WRANGLEDIALOG_174_BUTTON_2,Jangan masuk.
WRANGLEDIALOG_175_CONTENT,"Ini awak, apa yang awak buat di sini?"
WRANGLEDIALOG_175_BUTTON_1,Adakah anda melihat {NAME_AVATAR_19}? Kami sedang mencari dia.
WRANGLEDIALOG_175_1_CONTENT,Tidak melihatnya.
WRANGLEDIALOG_175_1_BUTTON_1,Apa awak buat di sini?
WRANGLEDIALOG_175_2_CONTENT,"Saya ,,, mencari kucing saya, yang dipanggil {NAME_2}. {NAME_2} hanya mempunyai satu mata, tetapi, saya fikir, ia harus berada di sana, tidak jauh."
WRANGLEDIALOG_175_2_BUTTON_1,"Sekiranya kita melihatnya, bawa kembali kepada anda."
WRANGLEDIALOG_175_3_CONTENT,"Tidak, ia sengit, ,,, berhati-hati apabila anda melihatnya."
WRANGLEDIALOG_175_3_BUTTON_1,Mari kita lihat lagi.
WRANGLEDIALOG_179_1_CONTENT,"Kita tidak tahu banyak, dan janji-janji {NAME_AVATAR_33} perlu dilakukan."
WRANGLEDIALOG_179_2_CONTENT,"Kami tidak tahu banyak, dan apa yang kami janjikan kepada {NAME_AVATAR_27} perlu dilakukan."
WRANGLEDIALOG_179_3_CONTENT,"Kita tidak tahu banyak, dan dalam masa terdekat, kita boleh berpindah ke {SCENE_NAME_HALL_OF_MELODY}."
WRANGLEDIALOG_179_4_CONTENT,"Kami tidak tahu banyak dan meninggalkan tempat ini di mana angin tidak berhenti, walaupun kami menikmati hutan."
WRANGLEDIALOG_179_5_CONTENT,"Kami tidak tahu banyak, peranti teleportasi banyak membantu kali ini, daya berkuasa yang memandu peranti teleportasi, kekuatan kuat yang tidak pernah kita lihat sebelum ini."
WRANGLEDIALOG_179_6_CONTENT,"Kami tidak tahu banyak, dan kami minta maaf kerana {NAME_AVATAR_19}, penculikan bukan niat kami."
WRANGLEDIALOG_179_7_CONTENT,"Kami tidak tahu banyak, teleporting {NAME_AVATAR_19} dengan peranti teleportasi adalah langkah terakhir dalam operasi ini, tetapi pemikiran bahawa kita juga boleh menjadi ahli keluarga diraja sangat menarik."
WRANGLEDIALOG_179_8_CONTENT,"Kami tidak tahu banyak, lama hidup {NAME_AVATAR_33}, tetapi jangan memberi kita tugas yang sukar pada masa akan datang."
WRANGLEDIALOG_179_9_CONTENT,"Kami tidak tahu banyak, operasi ini adalah perintah {NAME_AVATAR_27}, dan dia mahu menjadi raja baru terlalu banyak."
WRANGLEDIALOG_179_10_CONTENT,"Kita tidak tahu banyak, dan apabila {NAME_AVATAR_27} menjadi raja baru, impian kita akan menjadi kenyataan."
WRANGLEDIALOG_179_11_CONTENT,"Kami tidak tahu banyak, dan dalam bermimpi dan menunggu, kami memilih untuk bermimpi."
WRANGLEDIALOG_179_12_CONTENT,"Kami tidak tahu banyak, tetapi kuasa yang memacu peranti teleportasi berada di seberang gunung."
WRANGLEDIALOG_179_BUTTON_1,Jadi betul.
WRANGLEDIALOG_191_CONTENT,Kita tidak tahu banyak.
WRANGLEDIALOG_191_BUTTON_1,Beritahu kami apa yang anda tahu.
WRANGLEDIALOG_192_CONTENT,"Walaupun saya tidak tahu apa-apa, saya merindui kehidupan yang mencabar."
WRANGLEDIALOG_192_BUTTON_1,Sertai kami.
WRANGLEDIALOG_194_CONTENT,"Walaupun saya tidak faham apa-apa, saya menantikan kehidupan yang mencabar."
WRANGLEDIALOG_194_BUTTON_1,Sertai kami.
WE_LOOK_FORWARD_TO_LEARNING_PARTNERS,Saya mengharapkan rakan kongsi yang berpengetahuan.
LIFE_IS_DOOMED_TO_DRIFT_BUT_ALSO_TO_LIVE_OUT_THEIR_OWN_WONDERFUL,"Walaupun jalan hidup ditakdirkan untuk hanyut, tetapi juga untuk menjalani indah anda sendiri."
WE_HAVE_FOUND_THE_TWELVE_GOO,"Kami telah menemui {TWELVE_BUGS}, ya, dua belas cacing lendir di sini,,, sudah tiba masanya untuk kembali ke {SCENE_NAME_HALL_OF_MELODY} dan bertanya {NAME_AVATAR_25} mengenai {NAME_AVATAR_27} dan {NAME_AVATAR_19} ,,, tentang mereka,,,"
MEMBERS_OF_THE_TEAM_WHO_LEFT,Ahli yang meninggalkan pasukan: %s.
HOWEVER_SOME_MEMBERS_OF_THE_TEAM_STUBBORNLY_SURVIVED,"Walau bagaimanapun, sesetengah ahli pasukan terselamat dengan gigih."
HOME_SAFE_1,Rumah adalah tempat selamat.
HOME_SAFE_2,Rumah adalah tempat selamat kami.
HOME_IS_SAFE,"Atau adakah ia selamat di rumah,,,"
IT_IS_GETTING_DARK_YOU_CAN_NOT_PLAY_CHESS,"Ia akan menjadi gelap, ia tidak betul."
WAY_HOME_1,Saya harap anda ingat jalan pulang.
WAY_HOME_2,"Pada masa ini, pulang ke rumah adalah pilihan paling selamat."
IT_IS_GETTING_DARK_YOU_CAN_NOT_OPERATE,Ia akan menjadi gelap dan ia tidak beroperasi.
IT_IS_PLAY_CHESS_YOU_CAN_NOT_OPERATE,"{PLAY_CHESS_NAME}, tidak beroperasi."
NAME_2,AMan
WILL_FINAL,"Maksud anda {NAME_AVATAR_27}? ,,, masih perlu mencarinya dan bertanya kepadanya tentang keberadaan {NAME_AVATAR_19},,, {NAME_AVATAR_27} mengatakan bahawa dia akan {SCENE_NAME_CLINKER_VALLEY} di timur untuk mencari kucingnya {NAME_2}, di mana dia harus dilihat."
TWELVE_BUGS,XII. Melekit
WRANGLEDIALOG_221_CONTENT,Adakah anda telah menemui {TWELVE_BUGS}? Bagaimana ia boleh berlaku?
WRANGLEDIALOG_221_BUTTON_1,Di manakah {NAME_AVATAR_19}?
WRANGLEDIALOG_221_1_CONTENT,"Kenapa awak ,,, bertanya kepada saya?"
WRANGLEDIALOG_221_1_BUTTON_1,{TWELVE_BUGS} telah memberitahu kami bahawa {NAME_AVATAR_33} dan {NAME_AVATAR_20} mengarahkan mereka untuk membantu anda.
WRANGLEDIALOG_221_4_CONTENT,Nampaknya anda sudah tahu.
WRANGLEDIALOG_221_4_BUTTON_1,"Anda mengarahkan {TWELVE_BUGS} untuk menculik {NAME_AVATAR_19}, mengapa anda melakukan ini?"
WRANGLEDIALOG_221_2_CONTENT,"Takhta {NAME_1} adalah milik saya,,, ayah saya mengatakan bahawa ada sesuatu yang penting untuk diumumkan pada jamuan ulang tahun, saya rasa, dia mesti mengumumkan bahawa dia akan menyerahkan takhta kepada {NAME_AVATAR_19},,, dia suka {NAME_AVATAR_19},,,Saya adalah puteri sulung, sayalah yang harus mewarisi takhta! """
WRANGLEDIALOG_221_2_BUTTON_1,Tetapi {NAME_AVATAR_19} adalah kakak anda.
WRANGLEDIALOG_221_3_CONTENT,",,,Mari kita bermain permainan hide-and-seek,,, jika anda ingin menyelamatkan {NAME_AVATAR_19}, anda akan mendapati bahawa {NAME_2},,,{NAME_AVATAR_19} telah disembunyikan oleh saya dalam {NAME_2_EYE}, dan rakan-rakan anda yang ditelan oleh kegelapan sebelum ini juga berada di {NAME_2_EYE}, hahahaha."
WRANGLEDIALOG_221_3_BUTTON_1,Jangan terlalu sombong.
WRANGLEDIALOG_225_CONTENT,Mula bermain?
WRANGLEDIALOG_225_BUTTON_1,Giliran kita.
THE_GAME_HAS_NOT_STARTED_YET,Permainan belum bermula lagi.
I_AM_GOING_TO_START_COUNTING,Saya akan mula mengira.
LOOK_WHERE_THEY_ARE,{NAME_2} Lihat di mana mereka berada?
CURRENT_STANDING_POSITION_CANNOT_START_PATHFINDING,Lokasi stesen semasa tidak membenarkan wayfinding.
NAME_2_EYE,AMan mata
WRANGLEDIALOG_227_CONTENT,Saya buntu.
WRANGLEDIALOG_227_BUTTON_1,Kami berada di sini untuk menyelamatkan anda.
