stringKey,stringContent
SILENT_NOTE_FA,Cicha notatka ·
SILENT_NOTE_SOL,Cicha notatka ·
SILENT_NOTE_LA,Cicha notatka ·
SILENT_NOTE_SI,Cicha notatka ·
NOTE_DO,Do (1)
NOTE_RE,Re (2)
NOTE_MI,Mi (3)
NOTE_FA,Fa (4)
NOTE_SOL,Sol (5)
NOTE_LA,La (6)
NOTE_SI,Si (7)
WRANGLEDIALOG_107_CONTENT,"Jestem opiekunem {SILENT_NOTE_MI}, {NAME_1}."
WRANGLEDIALOG_108_CONTENT,"Jestem opiekunem {SILENT_NOTE_MI}, {NAME_1}."
WRANGLEDIALOG_109_CONTENT,"Jestem opiekunem {SILENT_NOTE_FA}, {NAME_1}."
WRANGLEDIALOG_110_CONTENT,"Jestem opiekunem {SILENT_NOTE_SOL}, {NAME_1}."
WRANGLEDIALOG_111_CONTENT,"Jestem opiekunem {SILENT_NOTE_SOL}, {NAME_1}."
WRANGLEDIALOG_112_CONTENT,"Jestem opiekunem {SILENT_NOTE_FA}, {NAME_1}."
WRANGLEDIALOG_113_CONTENT,"Jestem opiekunem {SILENT_NOTE_MI}, {NAME_1}."
WRANGLEDIALOG_114_CONTENT,"Jestem opiekunem {SILENT_NOTE_RE}, {NAME_1}."
WRANGLEDIALOG_115_CONTENT,"Jestem opiekunem {SILENT_NOTE_DO}, {NAME_1}."
WRANGLEDIALOG_116_CONTENT,"Jestem opiekunem {SILENT_NOTE_DO}, {NAME_1}."
WRANGLEDIALOG_117_CONTENT,"Jestem opiekunem {SILENT_NOTE_RE}, {NAME_1}."
WRANGLEDIALOG_118_CONTENT,"Jestem opiekunem {SILENT_NOTE_MI}, {NAME_1}."
WRANGLEDIALOG_119_CONTENT,"Jestem opiekunem {SILENT_NOTE_MI}, {NAME_1}."
WRANGLEDIALOG_120_CONTENT,"Jestem opiekunem {SILENT_NOTE_RE}, {NAME_1}."
WRANGLEDIALOG_121_CONTENT,"Jestem opiekunem {SILENT_NOTE_RE}, {NAME_1}."
WRANGLEDIALOG_107_BUTTON_1,Chcę udowodnić swoją odwagę.
WRANGLEDIALOG_108_BUTTON_1,Chcę udowodnić swoją odwagę.
WRANGLEDIALOG_109_BUTTON_1,Chcę udowodnić swoją odwagę.
WRANGLEDIALOG_110_BUTTON_1,Chcę udowodnić swoją odwagę.
WRANGLEDIALOG_111_BUTTON_1,Chcę udowodnić swoją odwagę.
WRANGLEDIALOG_112_BUTTON_1,Chcę udowodnić swoją odwagę.
WRANGLEDIALOG_113_BUTTON_1,Chcę udowodnić swoją odwagę.
WRANGLEDIALOG_114_BUTTON_1,Chcę udowodnić swoją odwagę.
WRANGLEDIALOG_115_BUTTON_1,Chcę udowodnić swoją odwagę.
WRANGLEDIALOG_116_BUTTON_1,Chcę udowodnić swoją odwagę.
WRANGLEDIALOG_117_BUTTON_1,Chcę udowodnić swoją odwagę.
WRANGLEDIALOG_118_BUTTON_1,Chcę udowodnić swoją odwagę.
WRANGLEDIALOG_119_BUTTON_1,Chcę udowodnić swoją odwagę.
WRANGLEDIALOG_120_BUTTON_1,Chcę udowodnić swoją odwagę.
WRANGLEDIALOG_121_BUTTON_1,Chcę udowodnić swoją odwagę.
WIN_THE_KING,Zdobyłeś króla.
WRANGLEDIALOG_122_CONTENT,"Przyjaciele z daleka, mądrzy wojownicy, {NAME_1} witamy!"
WRANGLEDIALOG_122_BUTTON_1,"Witaj, to zaszczyt cię poznać."
WRANGLEDIALOG_123_CONTENT,Jesteś tu na przyjęciu urodzinowym mojej najmłodszej córki?
WRANGLEDIALOG_123_BUTTON_1,Tak. P
WRANGLEDIALOG_124_CONTENT,"Witamy ponownie! Moja mała córeczka i jej siostra są w moim gabinecie, możesz ją znaleźć na własną rękę. Później, na przyjęciu urodzinowym, mam coś ważnego do ogłoszenia."
WRANGLEDIALOG_124_BUTTON_1,Dziękuję za zaproszenie.
WRANGLEDIALOG_125_CONTENT,"Chciałbym jednak przypomnieć, że jest tu wiele pokoi, a mój gabinet znajduje się od strony północnej."
WRANGLEDIALOG_126_CONTENT,"Każda brama jest strażnikiem {NAME_1}, tak samo jak strażnicy {NAME_1} z {SCENE_NAME_STAVE_AVENUE}, są lojalnymi strażnikami, a czasami tylko personel królewski może przejść."
WRANGLEDIALOG_126_BUTTON_1,Mam.
WRANGLEDIALOG_127_CONTENT,"Inteligentny wojowniku, czy rozumiesz muzykę?"
WRANGLEDIALOG_127_BUTTON_1,"Zrozum trochę, wszyscy lubimy słuchać muzyki i słuchać piosenek."
WRANGLEDIALOG_128_CONTENT,Uwielbiam też słuchać szerokiej gamy muzyki i piosenek! Dobra muzyka i piosenki oczyszczają nasze dusze!
WRANGLEDIALOG_128_BUTTON_1,Masz rację.
WRANGLEDIALOG_129_CONTENT,"Strażnicy {SCENE_NAME_STAVE_AVENUE} {NAME_1}, są pozostałością po czasach starożytnych, kiedy dziadek dziadka mojego dziadka nawet się nie urodził."
WRANGLEDIALOG_129_BUTTON_1,To było dawno temu.
WRANGLEDIALOG_130_CONTENT,"Jeśli uda ci się rzucić im wyzwanie i udowodnić swoją odwagę, rozważę podarowanie ci specjalnych małych prezentów."
WRANGLEDIALOG_130_BUTTON_1,Co za wyjątkowy mały prezent?
WRANGLEDIALOG_131_CONTENT,"Małe przedmioty, które mogą dodać uroku osobistego, myślę, że niektórzy z was mogą z nich korzystać."
WRANGLEDIALOG_131_BUTTON_1,Tak tajemnicze.
WRANGLEDIALOG_132_CONTENT,"Idź, {NAME_1} witaj, mądry wojowniku, zanurz się!"
WRANGLEDIALOG_132_BUTTON_1,Do widzenia.
WRANGLEDIALOG_133_CONTENT,Masz problemy?
WRANGLEDIALOG_133_BUTTON_1,Czy możesz mi coś podpowiedzieć?
WRANGLEDIALOG_133_BUTTON_2,Moje wyzwanie się powiodło.
WRANGLEDIALOG_134_CONTENT,"Zanim rzucę wyzwanie {NAME_1} Strażnikom {SCENE_NAME_STAVE_AVENUE},,, mogę dać ci wskazówkę,,,"
WRANGLEDIALOG_134_BUTTON_1,"Wskazówki, na które czekamy."
WRANGLEDIALOG_134_BUTTON_2,Postaram się trochę bardziej.
WRANGLEDIALOG_135_CONTENT,",,, apelu Do (1), Re (2), Mi (3), Fa (4), Sol (5), La (6), Si (7) przychodzi trochę."
WRANGLEDIALOG_135_BUTTON_1,Szepnąłeś do mnie.
WRANGLEDIALOG_136_CONTENT,"Proszę, przyjmijcie mój mały prezent dla was."
WRANGLEDIALOG_136_BUTTON_1,Dziękuję za waszą hojność.
KING_LOW_VOICE,"Niski głos powiedział: %s,,, nie mów nikomu innemu,,,"
WHEN_I_WAS_YOUNG,"Ten mały prezent, z którego często korzystałem, gdy byłem młodszy, później, kiedy miałem koronę, nie potrzebowałem go."
ALL_GIFTS_HAD_GIVE_YOU,Mój mały prezent jest dla ciebie.
YOU_NEED_TO_PROVE,"Udowodnij swoją odwagę, aby otrzymać mały prezent dany ci"
GOODS_NAME_HOUSEKEEPERKEY,Klucz do {NAME_AVATAR_28}
GOODS_NAME_BUTLERKEY,Klucz do {NAME_AVATAR_29}
GOODS_NAME_QUEENKEY,Klucz do {NAME_AVATAR_26}
DOOR_1,{SCENE_NAME_STAVE_AVENUE} Brama Zachodnia na południu
DOOR_2,{SCENE_NAME_STAVE_AVENUE} Brama Wschodnia na południu
GOODS_DESCRIPTION_HOUSEKEEPERKEY,Podczas przenoszenia możesz otworzyć {DOOR_1}.
GOODS_DESCRIPTION_BUTLERKEY,Podczas przenoszenia możesz otworzyć {DOOR_2}.
GOODS_DESCRIPTION_QUEENKEY,Podczas przenoszenia możesz otworzyć drzwi {SCENE_NAME_HALL_OF_MELODY}.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_26_1,Firma.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_26_2,Długi.
NOT_EASY_OPEN_THE_DOOR_WITHOUT_THE_KEY,Drzwi bez kluczy nie są łatwe do otwarcia.
WRANGLEDIALOG_139_CONTENT,"Musisz być głodny, chcesz coś zjeść? Powiedz mi."
WRANGLEDIALOG_139_BUTTON_1,Co masz tu do jedzenia?
WRANGLEDIALOG_139_BUTTON_2,"To naprawdę pracochłonna praca, którą trzeba się tutaj zająć."
WRANGLEDIALOG_139_1_CONTENT,Na przyjęciu urodzinowym księżniczki przygotowaliśmy obfite jedzenie.
WRANGLEDIALOG_139_2_CONTENT,"Aha, i widziałam {NAME_AVATAR_19} i {NAME_AVATAR_27}, siostry małych księżniczek, które poszły do gabinetu króla na północy."
WRANGLEDIALOG_139_2_BUTTON_1,W ten sposób.
WRANGLEDIALOG_139_3_CONTENT,"Wciąż mam pracę do wykonania, a jeśli chcesz je znaleźć, możesz tam pojechać."
WRANGLEDIALOG_139_3_BUTTON_1,Dobry. 
WRANGLEDIALOG_139_4_CONTENT,"W przeciwieństwie do {SCENE_NAME_CRACKING_VOICE_RIDGE} na zachodzie, jest majestatyczny {SCENE_NAME_HALL_OF_MELODY}, z tym że tutaj również pomogę spojrzeć na ścieżkę na południe od {SCENE_NAME_STAVE_AVENUE}."
WRANGLEDIALOG_139_4_BUTTON_1,Masz tam klucz?
WRANGLEDIALOG_139_5_CONTENT,"Musisz zdobyć moje zaufanie, abym mógł ci pomóc."
WRANGLEDIALOG_139_5_BUTTON_1,Spróbujmy.
WRANGLEDIALOG_140_CONTENT,"Służba jest moim celem. Widzisz, mój kapelusz jest piękny, nie potrzebuję tych peruk."
WRANGLEDIALOG_140_BUTTON_1,Macie tu świetne środowisko.
WRANGLEDIALOG_140_BUTTON_2,"Praca musi być tu zajęta, prawda?"
WRANGLEDIALOG_140_1_CONTENT,"Ogród przed drzwiami to głównie moja opieka, tutaj jasne drzewa nie mogą przejść, ciemne drzewa mogą przejść,,, ostatnio od czasu do czasu widzę obcych w fioletowych szatach,,, zbliżają się urodziny małej księżniczki, na przyjęcie urodzinowe księżniczki zrobiliśmy wiele przygotowań."
WRANGLEDIALOG_147_BUTTON_1,Czy jest to {NAME_AVATAR_20} z {NAME_AVATAR_33}? ，，，
WRANGLEDIALOG_140_2_CONTENT,"Aha, i widziałam {NAME_AVATAR_19} i {NAME_AVATAR_27}, siostry małych księżniczek, które poszły do gabinetu króla na północy."
WRANGLEDIALOG_140_2_BUTTON_1,W ten sposób.
WRANGLEDIALOG_140_3_CONTENT,"Wciąż mam pracę do wykonania, a jeśli chcesz je znaleźć, możesz tam pojechać."
WRANGLEDIALOG_140_3_BUTTON_1,Dobry. 
WRANGLEDIALOG_140_4_CONTENT,"W przeciwieństwie do {SCENE_NAME_CLINKER_VALLEY} na wschodzie, są piękne ogrody, z wyjątkiem tego, że tutaj pomagam również patrzeć na ścieżkę na południe od {SCENE_NAME_STAVE_AVENUE}."
WRANGLEDIALOG_140_4_BUTTON_1,Masz tam klucz?
WRANGLEDIALOG_140_5_CONTENT,"Musisz zdobyć moje zaufanie, abym mógł ci pomóc."
WRANGLEDIALOG_140_5_BUTTON_1,Spróbujmy.
TRUSTED_CLASSMATE,"Muszę powiedzieć, że ufam kolegom z klasy wymienionym w zaproszeniu księżniczki."
YOU_HAD_THE_KEY,Masz już ten klucz.
WRANGLEDIALOG_151_CONTENT,"Witajcie, poszukiwacze przygód z daleka."
WRANGLEDIALOG_151_BUTTON_1,"Skoro mowa o przygodzie, czy są tu jacyś inni poszukiwacze przygód?"
WRANGLEDIALOG_151_BUTTON_2,Twój pałac jest wspaniały.
WRANGLEDIALOG_151_1_CONTENT,"Inni poszukiwacze przygód? Kiedy król i ja byliśmy młodzi, byliśmy poszukiwaczami przygód. Wtedy rozmawialiśmy o przygodzie tak jak Ty teraz,,, czy wiesz o teleskopach?"
WRANGLEDIALOG_151_1_BUTTON_1,"Słyszałem o tym, ale nie mamy teleskopu."
WRANGLEDIALOG_151_1_BUTTON_2,Mamy teleskop.
WRANGLEDIALOG_151_2_CONTENT,"Jeśli uda ci się zdobyć moje zaufanie, dam ci teleskop, którego używaliśmy, gdy byliśmy młodzi."
WRANGLEDIALOG_151_2_BUTTON_1,Nie mogę o to prosić.
WRANGLEDIALOG_151_3_CONTENT,"Mogę pomóc ci wyregulować teleskop i sprawdzić, czy widzi trochę dalej."
WRANGLEDIALOG_151_3_BUTTON_1,Masz kłopoty.
WRANGLEDIALOG_151_4_CONTENT,"Oprócz dwóch lokajów, bardzo dbam również o to miejsce,,, jeśli jesteś chętny do pomocy, mam klucz do pałacu, który może ułatwić ci wejście i wyjście i opiekę nad tym miejscem."
WRANGLEDIALOG_151_4_BUTTON_1,Możemy.
PLAYCHESSSTARTWORDSKEY_AVATAR_26_3,Ciekawość jest siłą napędową postępu.
GOODS_TELESCOPE_VISUALFIELDDISTANCE2,Pole widzenia: %s (+%s).
VISUAL_RANGE_IS_AT_MAXIMUM,Odległość pola widzenia {GOODS_NAME_2} osiągnęła maksimum.
YOU_ALREADY_HAVE_A_TELESCOPE,Masz już teleskop.
YOU_NEED_A_TELESCOPE_FIRST,Najpierw musisz mieć teleskop.
YOU_ALREADY_HAVE_THIS_KEY,Masz już ten klucz.
HAVE_ALREADY_USED,Już używane.
DOOR_3,{SCENE_NAME_HALL_OF_MELODY} drzwi
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_28_1,Stary zamek.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_28_2,Historia starożytna.
WRANGLEDIALOG_160_CONTENT,Kim jesteś?
WRANGLEDIALOG_160_BUTTON_1,Koledzy z klasy {NAME_AVATAR_19}. Zaprosiła nas na swoje przyjęcie urodzinowe.
WRANGLEDIALOG_160_1_CONTENT,"Urodziny? Nie słyszałem, żeby wspomniała ,,,, że nie ma tu przyjęcia urodzinowego, więc proszę się stąd wynieść."
WRANGLEDIALOG_160_1_BUTTON_1,My
WRANGLEDIALOG_160_2_CONTENT,"Proszę, wyjdź, wciąż mam sprawy do załatwienia, nie zawracaj mi głowy."
WRANGLEDIALOG_160_2_BUTTON_1,"Właśnie wspomnieliśmy królowi o przyjęciu urodzinowym,,,"
WRANGLEDIALOG_160_3_CONTENT,"Musiałeś to źle usłyszeć, król jest stary i nie pamięta dokładnie wielu rzeczy. Proszę wyjść."
WRANGLEDIALOG_160_3_BUTTON_1,Zapytajmy jeszcze raz króla.
WRANGLEDIALOG_133_BUTTON_3,"Informacje o {NAME_AVATAR_27}和{NAME_AVATAR_19},,,"
WRANGLEDIALOG_165_CONTENT,"Wszystkie są moimi córkami, moimi ulubionymi perłami palmowymi, jeśli jest problem, szepczę do ciebie."
WRANGLEDIALOG_165_BUTTON_1,Jestem trochę zdziwiony.
WRANGLEDIALOGTYPEID_SISTER_1_SUCCESS_1,"Czy w moim badaniu widzisz tylko {NAME_AVATAR_27}, ale nie {NAME_AVATAR_19}? ,,, poszli razem, nie jesteś oszołomiony, prawda? Sprawdź to jeszcze raz."
FAMILY_IS_THE_MOST_IMPORTANT_THING,Dla mnie rodzina jest najważniejsza.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_65_1,Nie pozwól nikomu innemu tego zobaczyć.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_65_2,MeSign.
TO_ROYAL_HOUSEHOLD_LETTER,Królewski personel osobiście oświecił.
NAME_AVATAR_35,Jin Chi Tong
WRANGLEDIALOG_167_CONTENT,To jest tajny list.
WRANGLEDIALOG_167_1_CONTENT,"Drogi *****:\nTen tajny list zostanie Ci przekazany przez {NAME_AVATAR_20} z {NAME_AVATAR_33}, pamiętaj, aby zachować go w tajemnicy, przeczytać go i spalić, nie daj znać innym."
WRANGLEDIALOG_167_1_BUTTON_1,"Ten tajny list był adresowany do personelu królewskiego ,,,{NAME_AVATAR_33},,,"
WRANGLEDIALOG_167_2_CONTENT,"W kolejnych sprawach będą również wspomagane przez {NAME_AVATAR_20} i {TWELVE_BUGS} z {SCENE_NAME_CRACKING_VOICE_RIDGE}. Przyjęcie urodzinowe to rzadki czas i życzę ci wszystkiego najlepszego, gdy zobaczysz okazję."
WRANGLEDIALOG_167_2_BUTTON_1,"Wcześniej, gdy członek zespołu teleportował się, wydawało się, że widzi {NAME_AVATAR_20} z {NAME_AVATAR_33},,,"
WRANGLEDIALOG_167_3_CONTENT,"Majestatyczna sprawa {NAME_AVATAR_33} jest również zasługą potu Ru, a głowa kongregacji i kongregacji kłaniają się jej, a po spełnieniu wielkie życzenie Ru zostanie w pełni poparte, tak jak życzy sobie tego Ru. Poczekaj na dobre wieści. \n{NAME_AVATAR_33}會頭{NAME_AVATAR_35}"
WRANGLEDIALOG_167_3_BUTTON_1,"{NAME_AVATAR_27} Kto tu przed chwilą był,,, czy to możliwe, że ten list był zaadresowany do niej? ，，，"
WRANGLEDIALOG_167_4_CONTENT,List został odczytany.
WRANGLEDIALOG_167_4_BUTTON_1,"{NAME_AVATAR_19} zniknął, chodzi o nich."
GOODS_DESCRIPTION_17,"Drogi *****:\nTen tajny list zostanie Ci przekazany przez {NAME_AVATAR_20} z {NAME_AVATAR_33}, pamiętaj, aby zachować go w tajemnicy, przeczytać go i spalić, nie daj znać innym. \nKolejne sprawy są również wspomagane przez {NAME_AVATAR_20} i {SCENE_NAME_CRACKING_VOICE_RIDGE} {TWELVE_BUGS}. Przyjęcie urodzinowe to rzadki czas i życzę ci wszystkiego najlepszego, gdy zobaczysz okazję. Majestatyczna sprawa \n{NAME_AVATAR_33}, również dzięki potowi i koniowi Ru, głowa kongregacji i kongregacja pokłoniły się jej, a po fakcie wielkie życzenie Ru zostanie w pełni poparte, tak jak życzy sobie Ru. Poczekaj na dobre wieści. \n{NAME_AVATAR_33}會頭{NAME_AVATAR_35}"
DOOR_CLOSE,Drzwi się zamknęły.
GUARD_THE_ROYAL_FAMILY,Strażnik Royalty.
WRANGLEDIALOG_173_CONTENT,Jak możesz mnie znaleźć?
WRANGLEDIALOG_173_BUTTON_1,To Ty.
YOU_CAN_NOT_FOUND_QIU_YU,"{NAME_AVATAR_19} ma ochronę {TWELVE_BUGS} i jest bardzo bezpieczna,,, nie znajdziesz jej."
YOU_WILL_BE_SORRY,"Odważ się rzucić mi wyzwanie, pożałujesz."
NAME_AVATAR_36,Tajne przejścia
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_66_1,Nie widać wyraźnie.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_66_2,W środku jest ciemno.
WRANGLEDIALOG_174_CONTENT,"Jest tu tajne przejście,,, nie wiem, dokąd prowadzi?"
WRANGLEDIALOG_174_BUTTON_1,Wsiądź.
WRANGLEDIALOG_174_BUTTON_2,Nie wchodź.
WRANGLEDIALOG_175_CONTENT,"To ty, co tu robisz?"
WRANGLEDIALOG_175_BUTTON_1,Czy widzisz {NAME_AVATAR_19}? Szukamy jej.
WRANGLEDIALOG_175_1_CONTENT,Nie widziałem tego.
WRANGLEDIALOG_175_1_BUTTON_1,Co tu robisz?
WRANGLEDIALOG_175_2_CONTENT,"Szukam ,,, mojego kota, który nazywa się {NAME_2}. {NAME_2} ma tylko jedno oko, ale myślę, że powinno być tam, niedaleko."
WRANGLEDIALOG_175_2_BUTTON_1,"Jeśli go zobaczymy, przynieś go z powrotem do ciebie."
WRANGLEDIALOG_175_3_CONTENT,"Nie, to jest gwałtowne, ,,, bądź ostrożny, kiedy to widzisz."
WRANGLEDIALOG_175_3_BUTTON_1,Przyjrzyjmy się jeszcze raz.
WRANGLEDIALOG_179_1_CONTENT,"Nie wiemy zbyt wiele, a obietnice {NAME_AVATAR_33} muszą zostać spełnione."
WRANGLEDIALOG_179_2_CONTENT,"Nie wiemy zbyt wiele, a to, co obiecujemy {NAME_AVATAR_27}, musi zostać zrobione."
WRANGLEDIALOG_179_3_CONTENT,"Nie wiemy zbyt wiele, a w niedalekiej przyszłości możemy przenieść się do {SCENE_NAME_HALL_OF_MELODY}."
WRANGLEDIALOG_179_4_CONTENT,"Nie wiedzieliśmy zbyt wiele i opuściliśmy to miejsce, gdzie wiatr nie ustaje, chociaż cieszyliśmy się lasem."
WRANGLEDIALOG_179_5_CONTENT,"Nie wiemy zbyt wiele, tym razem bardzo pomogło urządzenie teleportacyjne, potężna siła, która napędzała urządzenie teleportacyjne, potężna siła, której nigdy wcześniej nie widzieliśmy."
WRANGLEDIALOG_179_6_CONTENT,"Nie wiemy zbyt wiele i przepraszamy za {NAME_AVATAR_19}, porwanie nie było naszym zamiarem."
WRANGLEDIALOG_179_7_CONTENT,"Nie wiemy zbyt wiele, teleportacja {NAME_AVATAR_19} za pomocą urządzenia teleportacyjnego jest ostatnim krokiem w tej operacji, ale myśl, że my również możemy stać się członkiem rodziny królewskiej, jest niewytłumaczalnie ekscytująca."
WRANGLEDIALOG_179_8_CONTENT,"Nie wiemy zbyt wiele, niech żyje {NAME_AVATAR_33}, ale następnym razem nie dawaj nam tak trudnego zadania."
WRANGLEDIALOG_179_9_CONTENT,"Niewiele wiemy, ta operacja była rozkazem {NAME_AVATAR_27}, a ona za bardzo chciała zostać nowym królem."
WRANGLEDIALOG_179_10_CONTENT,"Nie wiemy zbyt wiele, a kiedy {NAME_AVATAR_27} zostanie nowym królem, nasze marzenia się spełnią."
WRANGLEDIALOG_179_11_CONTENT,"Nie wiemy zbyt wiele, a śniąc i czekając, wybieramy śnienie."
WRANGLEDIALOG_179_12_CONTENT,"Nie wiemy zbyt wiele, ale moc, która napędza urządzenie teleportacyjne, znajduje się po drugiej stronie góry."
WRANGLEDIALOG_179_BUTTON_1,Tak też się stało.
WRANGLEDIALOG_191_CONTENT,Nie wiemy zbyt wiele.
WRANGLEDIALOG_191_BUTTON_1,"Powiedz nam, co wiesz."
WRANGLEDIALOG_192_CONTENT,"Chociaż nic nie wiedziałem, tęskniłem za życiem pełnym przygód."
WRANGLEDIALOG_192_BUTTON_1,Dołącz do nas.
WRANGLEDIALOG_194_CONTENT,"Chociaż nic nie rozumiem, nie mogę się doczekać pełnego przygód życia."
WRANGLEDIALOG_194_BUTTON_1,Dołącz do nas.
WE_LOOK_FORWARD_TO_LEARNING_PARTNERS,Z niecierpliwością czekam na kompetentnych partnerów.
LIFE_IS_DOOMED_TO_DRIFT_BUT_ALSO_TO_LIVE_OUT_THEIR_OWN_WONDERFUL,"Chociaż droga życia jest przeznaczona do dryfowania, ale także do życia własnego wspaniałego."
WE_HAVE_FOUND_THE_TWELVE_GOO,"Znaleźliśmy {TWELVE_BUGS}, tak, dwanaście robaków śluzowych tutaj,,, czas wrócić do {SCENE_NAME_HALL_OF_MELODY} i zapytać {NAME_AVATAR_25} o {NAME_AVATAR_27} i {NAME_AVATAR_19} ,,, o nich,,,"
MEMBERS_OF_THE_TEAM_WHO_LEFT,"Członkowie, którzy opuścili zespół: %s."
HOWEVER_SOME_MEMBERS_OF_THE_TEAM_STUBBORNLY_SURVIVED,Jednak niektórzy członkowie zespołu przetrwali wytrwale.
HOME_SAFE_1,Dom jest bezpieczną przystanią.
HOME_SAFE_2,Dom jest naszą bezpieczną przystanią.
HOME_IS_SAFE,"A może jest bezpieczny w domu,,,"
IT_IS_GETTING_DARK_YOU_CAN_NOT_PLAY_CHESS,"Zrobi się ciemno, to nie jest w porządku."
WAY_HOME_1,"Mam nadzieję, że pamiętasz swoją drogę do domu."
WAY_HOME_2,W tej chwili powrót do domu jest najbezpieczniejszą opcją.
IT_IS_GETTING_DARK_YOU_CAN_NOT_OPERATE,Będzie ciemno i nie będzie działać.
IT_IS_PLAY_CHESS_YOU_CAN_NOT_OPERATE,"{PLAY_CHESS_NAME}, nie działa."
NAME_2,AMan
WILL_FINAL,"Masz na myśli {NAME_AVATAR_27}? ,,, nadal musi ją znaleźć i zapytać o miejsce pobytu {NAME_AVATAR_19},,, {NAME_AVATAR_27} mówi, że jedzie {SCENE_NAME_CLINKER_VALLEY} na wschód, aby znaleźć swojego kota {NAME_2}, gdzie powinna być widziana."
TWELVE_BUGS,XII. Przyklejony
WRANGLEDIALOG_221_CONTENT,Czy znalazłeś {TWELVE_BUGS}? Jak to możliwe?
WRANGLEDIALOG_221_BUTTON_1,Gdzie jest {NAME_AVATAR_19}?
WRANGLEDIALOG_221_1_CONTENT,"Dlaczego mnie ,,, pytasz?"
WRANGLEDIALOG_221_1_BUTTON_1,"{TWELVE_BUGS} powiedział nam, że {NAME_AVATAR_33} i {NAME_AVATAR_20} instruują ich, aby ci pomogli."
WRANGLEDIALOG_221_4_CONTENT,"Wygląda na to, że już wiesz."
WRANGLEDIALOG_221_4_BUTTON_1,"Kazałeś {TWELVE_BUGS} porwać {NAME_AVATAR_19}, dlaczego to zrobiłeś?"
WRANGLEDIALOG_221_2_CONTENT,"Tron {NAME_1} jest mój,,, mój ojciec powiedział, że jest coś ważnego do ogłoszenia na bankiecie urodzinowym, chyba musi ogłosić, że ma zamiar przekazać tron {NAME_AVATAR_19},,, kochał {NAME_AVATAR_19},,,Jestem najstarszą księżniczką, jestem tą, która powinna odziedziczyć tron!"""
WRANGLEDIALOG_221_2_BUTTON_1,Ale {NAME_AVATAR_19} jest twoją siostrą.
WRANGLEDIALOG_221_3_CONTENT,",,,Zagrajmy w chowanego,,, jeśli chcesz uratować {NAME_AVATAR_19}, przekonasz się, że {NAME_2},,,{NAME_AVATAR_19} został przeze mnie ukryty w {NAME_2_EYE}, a twoi przyjaciele, którzy wcześniej zostali pochłonięci przez ciemność, są również w {NAME_2_EYE}, hahahaha."
WRANGLEDIALOG_221_3_BUTTON_1,Nie bądź zbyt zadowolony z siebie.
WRANGLEDIALOG_225_CONTENT,Zacząć grać?
WRANGLEDIALOG_225_BUTTON_1,Zaczynamy.
THE_GAME_HAS_NOT_STARTED_YET,Gra jeszcze się nie zaczęła.
I_AM_GOING_TO_START_COUNTING,Zacznę liczyć.
LOOK_WHERE_THEY_ARE,"{NAME_2} Widzisz, gdzie są?"
CURRENT_STANDING_POSITION_CANNOT_START_PATHFINDING,Bieżąca lokalizacja stacji nie pozwala na znajdowanie drogi.
NAME_2_EYE,AMan oczy
WRANGLEDIALOG_227_CONTENT,Utknąłem.
WRANGLEDIALOG_227_BUTTON_1,"Jesteśmy tutaj, aby Cię uratować."
THE_LAST_COUNT_IS_NOT_OVER,Liczba liczeń jeszcze się nie skończyła.
WE_FINALLY_FOUND,W końcu znaleźliśmy {NAME_AVATAR_19}! Chłopaki są ponownie zjednoczeni!
WRANGLEDIALOG_228_CONTENT,"Teraz, kiedy jesteś ponownie połączona, moja siostro,,, będziemy mieli okres później."
WRANGLEDIALOG_228_BUTTON_1,Sprawiedliwość jest ostatecznie po naszej stronie.
WRANGLEDIALOG_230_CONTENT,"W końcu znalazłeś {NAME_AVATAR_19}, dziękuję! ,,, jej siostrę {NAME_AVATAR_27}, mam nadzieję, że wkrótce zginie,,, błogosławię cię!"
WRANGLEDIALOG_230_BUTTON_1,To jest nasza szczera przyjaźń.
WE_WILL_TOGETHER,"W ciemności widziałem niejasno mojego ojca, moją matkę i twoich przyjaciół i {NAME_AVATAR_27}, i zawsze wierzyłem, że zobaczę cię ponownie! Ojcze, oni nie powinni być daleko."
I_CAN_NOT_HAVE_MY_LITTLE_GIFT_AGAIN,"Chociaż udowodniłeś swoją odwagę, już wcześniej otrzymałeś ode Mnie ten mały prezent."
GOODS_NAME_11,Peruki zmieniające kolor
GOODS_DESCRIPTION_18,Powinno to być {GOODS_NAME_11} z {JOB_LOBBYIST}. \n{NAME_AVATAR_20} jest wykonany ze specjalnych materiałów.
