stringKey,stringContent
WRANGLEDIALOG_130_BUTTON_1,Apa hadiah kecil yang spesial?
WRANGLEDIALOG_131_CONTENT,"Sesuatu yang bisa menambah daya tarik pribadi, dan kurasa ada beberapa teman kecil di antara kalian yang mungkin membutuhkannya."
WRANGLEDIALOG_131_BUTTON_1,Begitu misterius.
WRANGLEDIALOG_132_CONTENT,"Dan untuk para pejuang, bergabunglah!"
WRANGLEDIALOG_132_BUTTON_1,Goodbye.
WRANGLEDIALOG_133_CONTENT,Kau mengalami kesulitan?
WRANGLEDIALOG_133_BUTTON_1,Boleh aku minta petunjuk?
WRANGLEDIALOG_133_BUTTON_2,Aku berhasil menantangnya.
WRANGLEDIALOG_134_CONTENT,"Untuk bisa melawan para penjaga dari {SCENE_NAME_STAVE_AVENUE} {NAME_1}, aku bisa memberi petunjuk untuk …"
WRANGLEDIALOG_134_BUTTON_1,Petunjuk yang diharapkan.
WRANGLEDIALOG_134_BUTTON_2,Aku akan mencoba lebih keras.
WRANGLEDIALOG_135_CONTENT,"Do (1), Re (2), Mi (3), Fa (4), Sol (5), La (6), Si (7),,, ke sini sebentar."
WRANGLEDIALOG_135_BUTTON_1,Kau berbisik padaku.
WRANGLEDIALOG_136_CONTENT,Terimalah hadiah kecil yang kuberikan untukmu.
WRANGLEDIALOG_136_BUTTON_1,Terima kasih atas kemurahan hati anda.
KING_LOW_VOICE,"Suara rendah mengatakan, %s, jangan memberitahu orang lain,,"
WHEN_I_WAS_YOUNG,"Ini hadiah kecil yang aku gunakan ketika aku masih muda dan ketika aku punya mahkota, aku tidak membutuhkannya."
ALL_GIFTS_HAD_GIVE_YOU,Aku punya hadiah kecil untukmu.
YOU_NEED_TO_PROVE,"Untuk mendapat hadiah kecil yang diberikan padamu, buktikan keberanianmu"
GOODS_NAME_HOUSEKEEPERKEY,- kunci untuk
GOODS_NAME_BUTLERKEY,Kunci yang mudah hilang
GOODS_NAME_QUEENKEY,- kunci untuk
DOOR_1,Simon dari selatan
DOOR_2,Pintu timur di selatan
GOODS_DESCRIPTION_HOUSEKEEPERKEY,"Saat di bawa, bisa di buka."
GOODS_DESCRIPTION_BUTLERKEY,"Saat diangkut, bisa dibuka."
GOODS_DESCRIPTION_QUEENKEY,Pintu itu dapat dibuka jika itu dimuat dalam scene_my_my_melody.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_26_1,Aman.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_26_2,Dahulu kala.
NOT_EASY_OPEN_THE_DOOR_WITHOUT_THE_KEY,Pintu tidak mudah dibuka tanpa kunci.
WRANGLEDIALOG_139_CONTENT,Kau pasti lapar. Kau mau makan apa? Katakan padaku.
WRANGLEDIALOG_139_BUTTON_1,Apa yang kalian makan di sini?
WRANGLEDIALOG_139_BUTTON_2,Kesibukan sekali disini.
WRANGLEDIALOG_139_1_CONTENT,Kami menyiapkan banyak makanan di pesta ulang tahun sang putri.
WRANGLEDIALOG_139_2_CONTENT,"Oh, aku melihat {NAME_AVATAR_19} dan (NAME_AVATAR_27), adik putri kecil, yang pergi ke studi raja utara."
WRANGLEDIALOG_139_2_BUTTON_1,Lewat sini.
WRANGLEDIALOG_139_3_CONTENT,"Aku punya pekerjaan yang harus dilakukan, dan jika anda ingin mereka, anda dapat pergi ke sana."
WRANGLEDIALOG_139_3_BUTTON_1,Baiklah.
WRANGLEDIALOG_139_4_CONTENT,"Tak seperti yang ada di barat, ada yang bisa berkeliaran di jalanan."
WRANGLEDIALOG_139_4_BUTTON_1,Kau punya kuncinya?
WRANGLEDIALOG_139_5_CONTENT,Kalian harus mendapatkan kepercayaanku agar bisa kubantu.
WRANGLEDIALOG_139_5_BUTTON_1,Mari kita coba.
WRANGLEDIALOG_140_CONTENT,"Melayani adalah keinginanku. Kau lihat, aku punya topi yang bagus, jadi aku tidak akan memakai wig itu."
WRANGLEDIALOG_140_BUTTON_1,Kalian punya tempat yang bagus di sini.
WRANGLEDIALOG_140_BUTTON_2,Pasti pekerjaan yang sibuk di sini?
WRANGLEDIALOG_140_1_CONTENT,"Taman di depan pintu sebagian besar adalah tanggung jawab saya pohon berwarna terang ini tidak boleh dilewati, pohon berwarna gelap bisa dilewati, dan baru-baru ini, aku sering melihat orang asing dengan jubah ungu, dan hari ulang tahun putri kecil \n datang, dan kami melakukan banyak persiapan untuk pesta ulang tahun sang putri."
WRANGLEDIALOG_147_BUTTON_1,"Apakah itu …? Uh, uh,"
WRANGLEDIALOG_140_2_CONTENT,"Oh, aku melihat {NAME_AVATAR_19} dan (NAME_AVATAR_27), adik putri kecil, yang pergi ke studi raja utara."
WRANGLEDIALOG_140_2_BUTTON_1,Lewat sini.
WRANGLEDIALOG_140_3_CONTENT,"Aku punya pekerjaan yang harus dilakukan, dan jika anda ingin mereka, anda dapat pergi ke sana."
WRANGLEDIALOG_140_3_BUTTON_1,Baiklah.
WRANGLEDIALOG_140_4_CONTENT,"Berbeda dengan yang di sebelah timur, ada taman yang indah, dan aku bisa membantu untuk memeriksa jalan setapak di sebelah selatan."
WRANGLEDIALOG_140_4_BUTTON_1,Kau punya kuncinya?
WRANGLEDIALOG_140_5_CONTENT,Kalian harus mendapatkan kepercayaanku agar bisa kubantu.
WRANGLEDIALOG_140_5_BUTTON_1,Mari kita coba.
TRUSTED_CLASSMATE,"Harus kukatakan, aku lebih percaya teman sekelasnya yang disebutkan di undangan sang putri."
YOU_HAD_THE_KEY,Kau sudah punya kuncinya.
WRANGLEDIALOG_151_CONTENT,"Selamat datang, petualang jarak jauh."
WRANGLEDIALOG_151_BUTTON_1,"Berbicara tentang petualangan, apakah anda memiliki pengambil risiko yang lain di sini?"
WRANGLEDIALOG_151_BUTTON_2,Istanamu sangat indah.
WRANGLEDIALOG_151_1_CONTENT,"Pengambil resiko yang lain? Ketika aku raja muda, mereka adalah pengambil resiko. Kami dulu seperti kalian sekarang, tentang petualangan, kau tahu teropong?"
WRANGLEDIALOG_151_1_BUTTON_1,"Pernah dengar, tapi kita tidak punya teleskop."
WRANGLEDIALOG_151_1_BUTTON_2,Kami punya teleskop.
WRANGLEDIALOG_151_2_CONTENT,"Aku akan mengirim kalian dengan teleskop yang kami gunakan saat muda, jika kalian bisa mendapatkan kepercayaanku."
WRANGLEDIALOG_151_2_BUTTON_1,Silakan.
WRANGLEDIALOG_151_3_CONTENT,Aku bisa memperbaiki teropongmu agar tak terlihat dari jauh.
WRANGLEDIALOG_151_3_BUTTON_1,Terima kasih.
WRANGLEDIALOG_151_4_CONTENT,"Aku juga selalu mengurus semuanya, kecuali dua pembantu rumah tangga, dan, jika kalian bersedia membantu, aku punya kunci istana yang akan memudahkan kalian untuk masuk dan keluar dari sini."
WRANGLEDIALOG_151_4_BUTTON_1,Kita bisa.
PLAYCHESSSTARTWORDSKEY_AVATAR_26_3,Keingintahuan adalah pendorong kemajuan.
GOODS_TELESCOPE_VISUALFIELDDISTANCE2,Jarak pandang: %s (+%).
VISUAL_RANGE_IS_AT_MAXIMUM,Jarak penglihatan telah mencapai maksimum.
YOU_ALREADY_HAVE_A_TELESCOPE,Kau sudah punya teropong.
YOU_NEED_A_TELESCOPE_FIRST,Kau harus punya teleskop dulu.
YOU_ALREADY_HAVE_THIS_KEY,Kau sudah punya kuncinya.
HAVE_ALREADY_USED,Sudah digunakan.
DOOR_3,Pintu itu sylvester
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_28_1,Kastil tua.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_28_2,Sejarah kuno.
WRANGLEDIALOG_160_CONTENT,Siapa kalian?
WRANGLEDIALOG_160_BUTTON_1,"Teman-teman sekelas? Dia mengundang kita ke pesta ulang tahunnya."
WRANGLEDIALOG_160_1_CONTENT,"Pesta ulang tahun? Aku, uh … aku tidak mendengar dia menyebutkan hal itu tidak ada pesta ulang tahun silahkan pergi dari sini"
WRANGLEDIALOG_160_1_BUTTON_1,"Kita,"
WRANGLEDIALOG_160_2_CONTENT,"Pergilah, aku masih ada urusan, jangan ganggu aku."
WRANGLEDIALOG_160_2_BUTTON_1,"Kami baru saja berbicara kepada raja tentang pesta ulang tahun dan, uh,"
WRANGLEDIALOG_160_3_CONTENT,"Kau pasti salah dengar, raja sudah tua dan sudah lupa hitungannya. Kalian silahkan keluar."
WRANGLEDIALOG_160_3_BUTTON_1,Kita akan bertanya pada raja lagi.
WRANGLEDIALOG_133_BUTTON_3,Sehubungan dengan …
WRANGLEDIALOG_165_CONTENT,"Adik mereka adalah putriku, permata hatiku."
WRANGLEDIALOG_165_BUTTON_1,Aku hanya bingung.
WRANGLEDIALOGTYPEID_SISTER_1_SUCCESS_1,"Di ruang kerjaku, yang kalian lihat hanyalah … Ya, mereka pergi bersama. Kembalilah ke sana dan periksa."
FAMILY_IS_THE_MOST_IMPORTANT_THING,"Bagi saya, keluarga adalah hal yang paling penting."
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_65_1,Jangan sampai dilihat orang lain.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_65_2,Rahasia-rahasia.
TO_ROYAL_HOUSEHOLD_LETTER,Anggota kerajaan yang mulia.
NAME_AVATAR_35,Anak laki
WRANGLEDIALOG_167_CONTENT,Ini surat rahasia.
WRANGLEDIALOG_167_1_CONTENT,"Sayang **** : \n meterai ini akan diserahkan kepada anda oleh {NAME_AVATAR_20}, untuk menyimpan kerahasiaan, untuk melihat dan untuk membakar dan tidak membiarkan orang lain tahu."
WRANGLEDIALOG_167_1_BUTTON_1,"Pesan rahasia ini ditujukan untuk rakyat kerajaan, dan --"
WRANGLEDIALOG_167_2_CONTENT,Dan yang lainnya juga membantu untuk menyelesaikannya. Pesta ulang tahun yang tak terduga. Aku berharap yang terbaik untuk kalian semua.
WRANGLEDIALOG_167_2_BUTTON_1,"Sebelum ini, salah satu anggota tim sedang melakukan transmisi … sepertinya mereka melihat …"
WRANGLEDIALOG_167_3_CONTENT,"Dan akhirnya, keinginanmu akan terwujud dan keinginanmu akan terwujud. Tunggu kabar darinya. \n {NAME_AVATAR_33} kepala {NAME_AVATAR_35)"
WRANGLEDIALOG_167_3_BUTTON_1,"Bukankah itu untuk dia? Uh, uh,"
WRANGLEDIALOG_167_4_CONTENT,Suratnya sudah selesai.
WRANGLEDIALOG_167_4_BUTTON_1,"Hilang, mungkin juga ada hubungannya dengan …"
GOODS_DESCRIPTION_17,"Sayang **** : \n meterai ini akan diserahkan kepada anda oleh {NAME_AVATAR_20}, untuk menyimpan kerahasiaan, untuk melihat dan untuk membakar dan tidak membiarkan orang lain tahu. / dan yang lainnya juga membantu dalam menyelesaikannya. Pesta ulang tahun yang tak terduga. Aku berharap yang terbaik untuk kalian semua. Dan akhirnya, keinginanmu akan terwujud dan keinginanmu akan terwujud. Tunggu kabar darinya. \n {NAME_AVATAR_33} kepala {NAME_AVATAR_35)"
DOOR_CLOSE,Pintu ditutup.
GUARD_THE_ROYAL_FAMILY,Jaga kerajaan.
WRANGLEDIALOG_173_CONTENT,Bagaimana kau bisa menemukanku?
WRANGLEDIALOG_173_BUTTON_1,Itu kau.
YOU_CAN_NOT_FOUND_QIU_YU,"Ini dilindungi dengan keamanan yang cukup baik, dan kau tak bisa menemukannya."
YOU_WILL_BE_SORRY,"Berani menantangku, kau akan menyesal."
NAME_AVATAR_36,Belakang mereka.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_66_1,Tidak jelas.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_66_2,Di dalam gelap.
WRANGLEDIALOG_174_CONTENT,Ada jalan rahasia yang tak bisa dijelaskan?
WRANGLEDIALOG_174_BUTTON_1,Masuk ke dalam.
WRANGLEDIALOG_174_BUTTON_2,Jangan masuk.
WRANGLEDIALOG_175_CONTENT,Itu kalian. Apa yang kalian lakukan di sini?
WRANGLEDIALOG_175_BUTTON_1,Apakah kau melihat … Kami sedang mencarinya.
WRANGLEDIALOG_175_1_CONTENT,Tidak melihatnya.
WRANGLEDIALOG_175_1_BUTTON_1,Apa yang kau lakukan di sini?
WRANGLEDIALOG_175_2_CONTENT,"Aku, mencari kucingku, namaku Hanya satu mata, meskipun, kurasa, itu harus di sana, tidak terlalu jauh."
WRANGLEDIALOG_175_2_BUTTON_1,"Kami melihatnya, kami membawanya kembali kepada anda."
WRANGLEDIALOG_175_3_CONTENT,"Tidak, itu cukup kasar."
WRANGLEDIALOG_175_3_BUTTON_1,Mari kita lihat lagi.
WRANGLEDIALOG_179_1_CONTENT,Tidak banyak yang kita tahu dan harus dilakukan untuk apa yang dijanjikan.
WRANGLEDIALOG_179_2_CONTENT,Tidak banyak yang kita tahu dan harus dilakukan untuk apa yang dijanjikan.
WRANGLEDIALOG_179_3_CONTENT,"Tak banyak yang kita ketahui, dan suatu hari nanti kita juga bisa pindah ke sana."
WRANGLEDIALOG_179_4_CONTENT,"Kami tidak tahu banyak tentang hal itu dan meninggalkan daerah yang berangin ini, meskipun kami sangat menyukai hutan."
WRANGLEDIALOG_179_5_CONTENT,"Kita tidak tahu banyak, alat itu sangat membantu saat ini, kekuatan yang sangat besar yang menggerakkan alat itu, sesuatu yang belum pernah kita lihat sebelumnya."
WRANGLEDIALOG_179_6_CONTENT,"Kami tidak tahu banyak, dan untuk … maafkan kami, penculikan itu bukan tujuan kami."
WRANGLEDIALOG_179_7_CONTENT,"Tidak banyak yang kita ketahui, teleport dengan alat transmisi adalah langkah terakhir dari operasi ini, tapi pikiran bahwa kita bisa menjadi anggota keluarga kerajaan, itu tidak bisa diketahui."
WRANGLEDIALOG_179_8_CONTENT,"Tak banyak yang diketahui, tapi jangan memberi tugas sulit lain kali."
WRANGLEDIALOG_179_9_CONTENT,Operasi ini terlalu banyak berharap menjadi raja baru.
WRANGLEDIALOG_179_10_CONTENT,"Tidak banyak yang bisa kita ketahui, dan ketika menjadi raja baru, mimpi kita akan menjadi kenyataan juga."
WRANGLEDIALOG_179_11_CONTENT,"Kita tidak tahu banyak, dan di antara mimpi dan menunggu, kita memilih mimpi."
WRANGLEDIALOG_179_12_CONTENT,Kita tidak tahu banyak tentang kekuatan yang menggerakkan perangkat itu di sisi lain gunung ini.
WRANGLEDIALOG_179_BUTTON_1,Ternyata begitu.
WRANGLEDIALOG_191_CONTENT,Kami tidak tahu banyak.
WRANGLEDIALOG_191_BUTTON_1,"Kalian tahu sesuatu, beritahu kami."
WRANGLEDIALOG_192_CONTENT,"Meskipun aku tidak tahu apa-apa tentang hal itu, aku mendambakan kehidupan yang penuh petualangan."
WRANGLEDIALOG_192_BUTTON_1,Bergabunglah dengan kami.
WRANGLEDIALOG_194_CONTENT,"Meskipun aku tidak mengerti apa-apa, tapi aku melihat ke depan untuk kehidupan petualangan."
WRANGLEDIALOG_194_BUTTON_1,Bergabunglah dengan kami.
WE_LOOK_FORWARD_TO_LEARNING_PARTNERS,Aku mengharapkan seorang teman terpelajar.
LIFE_IS_DOOMED_TO_DRIFT_BUT_ALSO_TO_LIVE_OUT_THEIR_OWN_WONDERFUL,"Jalannya tidak direncanakan, tapi hidup dengan tujuan."
WE_HAVE_FOUND_THE_TWELVE_GOO,"Kami sudah temukan 12 cacing lengket di sini, jadi kami harus kembali lagi. Sehubungan dengan {NAME_AVATAR_27} dan {NAME_AVATAR_19}, dalam kasus mereka,,"
MEMBERS_OF_THE_TEAM_WHO_LEFT,Anggota meninggalkan tim: %s.
HOWEVER_SOME_MEMBERS_OF_THE_TEAM_STUBBORNLY_SURVIVED,Tapi masih ada anggota tim yang bertahan hidup.
HOME_SAFE_1,Rumah adalah pelabuhan yang aman.
HOME_SAFE_2,Rumah adalah tempat yang aman.
HOME_IS_SAFE,Tetap aman di rumah.
IT_IS_GETTING_DARK_YOU_CAN_NOT_PLAY_CHESS,"Ini akan gelap, atau gelap."
WAY_HOME_1,Semoga kau ingat jalan pulang.
WAY_HOME_2,"Saat ini, pulang adalah pilihan yang paling aman."
IT_IS_GETTING_DARK_YOU_CAN_NOT_OPERATE,"Sudah mulai gelap, tidak bisa dioperasi."
IT_IS_PLAY_CHESS_YOU_CAN_NOT_OPERATE,"Font color = ""# 404040"" PLAY_CHESS_NAME:"
NAME_2,AMan
WILL_FINAL,"Maksudmu …? , masih mencari dia dan menanyakan keberadaannya di … (i) … dan untuk mengetahui keberadaannya … (i) … mengatakan dia pergi ke timur …"
TWELVE_BUGS,Dua belas lengket
WRANGLEDIALOG_221_CONTENT,Anda sudah menemukan {TWELVE_BUGS}? Bagaimana mungkin?
WRANGLEDIALOG_221_BUTTON_1,Dan di mana?
WRANGLEDIALOG_221_1_CONTENT,"Kalian, kenapa bertanya padaku?"
WRANGLEDIALOG_221_1_BUTTON_1,"Sudah memberitahu kami, itu {NAME_AVATAR_33} dan {NAME_AVATAR_20} meminta mereka untuk membantu anda."
WRANGLEDIALOG_221_4_CONTENT,Sepertinya kau sudah tahu itu.
WRANGLEDIALOG_221_4_BUTTON_1,"Kau yang menyuruhnya menculik, kenapa kau lakukan itu?"
WRANGLEDIALOG_221_2_CONTENT,"Tahta itu milikku ayah bilang ada hal penting yang harus diumumkan di pesta ulang tahun ayah tebak, dia pasti bermaksud untuk mengumumkan pewaris tahta yang akan datang untuk memberikannya kepada orang lain"
WRANGLEDIALOG_221_2_BUTTON_1,"Tapi, itu kakakmu."
WRANGLEDIALOG_221_3_CONTENT,?? Kita bermain petak umpet?? Mencoba untuk menyelamatkan?? Temukan?? Ho-ho-ho.
WRANGLEDIALOG_221_3_BUTTON_1,Jangan terlalu puas.
WRANGLEDIALOG_225_CONTENT,Memulai permainan?
WRANGLEDIALOG_225_BUTTON_1,Ini dia.
THE_GAME_HAS_NOT_STARTED_YET,Permainan belum dimulai.
I_AM_GOING_TO_START_COUNTING,Aku akan mulai menghitung.
LOOK_WHERE_THEY_ARE,- mencari tahu di mana mereka?
CURRENT_STANDING_POSITION_CANNOT_START_PATHFINDING,Jangan mulai mencari jalan.
NAME_2_EYE,AMan eye
WRANGLEDIALOG_227_CONTENT,Aku terjebak.
WRANGLEDIALOG_227_BUTTON_1,Kami akan menyelamatkanmu.
THE_LAST_COUNT_IS_NOT_OVER,Menghitung terakhir belum berakhir.
WE_FINALLY_FOUND,Akhirnya kita menemukannya! Teman-teman berkumpul kembali!
WRANGLEDIALOG_228_CONTENT,"Sekarang kalian sudah berkumpul kembali, saudariku, kita akan bertemu lagi nanti."
WRANGLEDIALOG_228_BUTTON_1,Keadilan ada di pihak kita.
WRANGLEDIALOG_230_CONTENT,"Kalian akhirnya menemukan … terima kasih! Dan, uh, saudarinya … semoga dia segera pulang, dan memberkati kalian semua!"
WRANGLEDIALOG_230_BUTTON_1,Ini persahabatan kami.
WE_WILL_TOGETHER,Aku selalu yakin bisa bertemu denganmu lagi. Ayah mereka seharusnya tidak terlalu jauh.
I_CAN_NOT_HAVE_MY_LITTLE_GIFT_AGAIN,"Meskipun kau membuktikan keberanianmu, sebelumnya kau sudah mendapat hadiah kecilku."
GOODS_NAME_11,Wig berubah warna
GOODS_DESCRIPTION_18,Ini seharusnya on {JOB_LOBBYIST} - {GOODS_NAME_11}. \n{NAME_AVATAR_20} dibuat dengan bahan khusus.
